Date,Time,Day Name,Number of Payments,Number of Violations,Violation Perc.,Traffic,Facility,Peak Hour,Revenues Class
4/8/2025,17:00,Tuesday,1881,44,2.29%,1925,Lincoln,Yes,Medium
4/8/2025,16:00,Tuesday,1990,79,3.82%,2069,Holland,Yes,Medium
4/8/2025,5:00,Tuesday,2000,98,4.67%,2098,Holland,No,Medium
4/8/2025,18:00,Tuesday,1950,67,3.32%,2017,Holland,Yes,Medium
4/8/2025,13:00,Tuesday,1751,40,2.23%,1791,Outerbridge,No,Medium
4/8/2025,19:00,Tuesday,1754,46,2.56%,1800,Outerbridge,Yes,Medium
4/8/2025,14:00,Tuesday,1966,49,2.43%,2015,Lincoln,No,Medium
4/8/2025,15:00,Tuesday,1934,64,3.20%,1998,Lincoln,No,Medium
4/8/2025,12:00,Tuesday,1676,42,2.44%,1718,Outerbridge,No,Medium
4/8/2025,14:00,Tuesday,1767,34,1.89%,1801,Outerbridge,No,Medium
4/8/2025,13:00,Tuesday,1844,62,3.25%,1906,Lincoln,No,Medium
4/8/2025,21:00,Tuesday,1541,41,2.59%,1582,Goethals,No,Medium
4/8/2025,15:00,Tuesday,1853,42,2.22%,1895,Outerbridge,No,Medium
4/8/2025,4:00,Tuesday,770,37,4.58%,807,Goethals,No,Medium
4/8/2025,4:00,Tuesday,1123,29,2.52%,1152,Lincoln,No,Medium
4/8/2025,19:00,Tuesday,1552,74,4.55%,1626,Lincoln,Yes,Medium
4/8/2025,14:00,Tuesday,1832,57,3.02%,1889,Holland,No,Medium
4/8/2025,21:00,Tuesday,1955,97,4.73%,2052,GWB,No,Medium
4/8/2025,20:00,Tuesday,1485,36,2.37%,1521,Outerbridge,Yes,Medium
4/8/2025,19:00,Tuesday,1640,73,4.26%,1713,Holland,Yes,Medium
4/8/2025,20:00,Tuesday,1379,59,4.10%,1438,Lincoln,Yes,Medium
4/8/2025,12:00,Tuesday,1730,67,3.73%,1797,Holland,No,Medium
4/8/2025,11:00,Tuesday,1706,40,2.29%,1746,Holland,No,Medium
4/8/2025,15:00,Tuesday,1800,81,4.31%,1881,Holland,No,Medium
4/8/2025,21:00,Tuesday,1561,77,4.70%,1638,Lincoln,No,Medium
4/8/2025,4:00,Tuesday,888,21,2.31%,909,Outerbridge,No,Medium
4/8/2025,22:00,Tuesday,1237,52,4.03%,1289,Goethals,No,Medium
4/8/2025,22:00,Tuesday,1487,59,3.82%,1546,Lincoln,No,Medium
4/8/2025,20:00,Tuesday,1482,67,4.33%,1549,Holland,Yes,Medium
4/8/2025,13:00,Tuesday,1627,84,4.91%,1711,Holland,No,Medium
4/8/2025,21:00,Tuesday,1677,88,4.99%,1765,Holland,No,Medium
4/8/2025,23:00,Tuesday,937,30,3.10%,967,Goethals,No,Medium
4/8/2025,22:00,Tuesday,1565,73,4.46%,1638,Holland,No,Medium
4/8/2025,22:00,Tuesday,1569,87,5.25%,1656,GWB,No,Medium
4/8/2025,21:00,Tuesday,1226,26,2.08%,1252,Outerbridge,No,Medium
4/8/2025,3:00,Tuesday,422,18,4.09%,440,Goethals,No,Low
4/8/2025,17:00,Tuesday,1080,17,1.55%,1097,Bayonne,Yes,Low
4/8/2025,22:00,Tuesday,1008,28,2.70%,1036,Outerbridge,No,Low
4/8/2025,23:00,Tuesday,1037,35,3.26%,1072,Lincoln,No,Low
4/8/2025,4:00,Tuesday,1170,53,4.33%,1223,GWB,No,Low
4/8/2025,1:00,Tuesday,488,20,3.94%,508,Goethals,No,Low
4/8/2025,0:00,Tuesday,591,34,5.44%,625,Goethals,No,Low
4/8/2025,2:00,Tuesday,374,10,2.60%,384,Goethals,No,Low
4/8/2025,16:00,Tuesday,855,20,2.29%,875,Bayonne,Yes,Low
4/8/2025,23:00,Tuesday,1088,73,6.29%,1161,GWB,No,Low
4/8/2025,23:00,Tuesday,664,21,3.07%,685,Outerbridge,No,Low
4/8/2025,4:00,Tuesday,840,32,3.67%,872,Holland,No,Low
4/8/2025,18:00,Tuesday,848,24,2.75%,872,Bayonne,Yes,Low
4/8/2025,3:00,Tuesday,411,0,0.00%,411,Lincoln,No,Low
4/8/2025,7:00,Tuesday,598,22,3.55%,620,Bayonne,Yes,Low
4/8/2025,9:00,Tuesday,483,22,4.36%,505,Bayonne,Yes,Low
4/8/2025,0:00,Tuesday,660,0,0.00%,660,Lincoln,No,Low
4/8/2025,15:00,Tuesday,737,17,2.25%,754,Bayonne,No,Low
4/8/2025,3:00,Tuesday,306,12,3.77%,318,Outerbridge,No,Low
4/8/2025,8:00,Tuesday,549,22,3.85%,571,Bayonne,Yes,Low
4/8/2025,10:00,Tuesday,419,18,4.12%,437,Bayonne,Yes,Low
4/8/2025,6:00,Tuesday,509,19,3.60%,528,Bayonne,Yes,Low
4/8/2025,23:00,Tuesday,769,35,4.35%,804,Holland,No,Low
4/8/2025,2:00,Tuesday,342,0,0.00%,342,Lincoln,No,Low
4/8/2025,1:00,Tuesday,463,0,0.00%,463,Lincoln,No,Low
4/8/2025,0:00,Tuesday,377,17,4.31%,394,Outerbridge,No,Low
4/8/2025,14:00,Tuesday,557,16,2.79%,573,Bayonne,No,Low
4/8/2025,11:00,Tuesday,478,13,2.65%,491,Bayonne,No,Low
4/8/2025,13:00,Tuesday,510,13,2.49%,523,Bayonne,No,Low
4/8/2025,12:00,Tuesday,436,13,2.90%,449,Bayonne,No,Low
4/8/2025,0:00,Tuesday,562,35,5.86%,597,Holland,No,Low
4/8/2025,1:00,Tuesday,240,10,4.00%,250,Outerbridge,No,Low
4/8/2025,19:00,Tuesday,495,26,4.99%,521,Bayonne,Yes,Low
4/8/2025,2:00,Tuesday,215,16,6.93%,231,Outerbridge,No,Low
4/8/2025,0:00,Tuesday,520,37,6.64%,557,GWB,No,Low
4/8/2025,5:00,Tuesday,275,4,1.43%,279,Bayonne,No,Low
4/8/2025,20:00,Tuesday,387,12,3.01%,399,Bayonne,Yes,Low
4/8/2025,3:00,Tuesday,431,19,4.22%,450,GWB,No,Low
4/8/2025,1:00,Tuesday,367,18,4.68%,385,Holland,No,Low
4/8/2025,3:00,Tuesday,289,16,5.25%,305,Holland,No,Low
4/8/2025,2:00,Tuesday,247,15,5.73%,262,Holland,No,Low
4/8/2025,21:00,Tuesday,295,11,3.59%,306,Bayonne,No,Low
4/8/2025,2:00,Tuesday,305,15,4.69%,320,GWB,No,Low
4/8/2025,1:00,Tuesday,301,21,6.52%,322,GWB,No,Low
4/8/2025,22:00,Tuesday,229,8,3.38%,237,Bayonne,No,Low
4/8/2025,3:00,Tuesday,66,2,2.94%,68,Bayonne,No,Low
4/8/2025,4:00,Tuesday,96,4,4.00%,100,Bayonne,No,Low
4/8/2025,23:00,Tuesday,162,7,4.14%,169,Bayonne,No,Low
4/8/2025,1:00,Tuesday,73,4,5.19%,77,Bayonne,No,Low
4/8/2025,0:00,Tuesday,98,5,4.85%,103,Bayonne,No,Low
4/8/2025,2:00,Tuesday,52,3,5.45%,55,Bayonne,No,Low
4/9/2025,5:00,Wednesday,3475,91,2.55%,3566,GWB,No,High
4/9/2025,6:00,Wednesday,4825,164,3.29%,4989,GWB,Yes,High
4/9/2025,9:00,Wednesday,4594,145,3.06%,4739,GWB,Yes,High
4/9/2025,7:00,Wednesday,4550,143,3.05%,4693,GWB,Yes,High
4/9/2025,10:00,Wednesday,3626,101,2.71%,3727,GWB,Yes,High
4/9/2025,8:00,Wednesday,3921,111,2.75%,4032,GWB,Yes,High
4/9/2025,11:00,Wednesday,3862,106,2.67%,3968,GWB,No,High
4/9/2025,4:00,Wednesday,1614,45,2.71%,1659,GWB,No,High
4/9/2025,12:00,Wednesday,3729,113,2.94%,3842,GWB,No,High
4/9/2025,13:00,Wednesday,3584,122,3.29%,3706,GWB,No,High
4/9/2025,17:00,Wednesday,4108,120,2.84%,4228,GWB,Yes,High
4/9/2025,18:00,Wednesday,3454,130,3.63%,3584,GWB,Yes,High
4/9/2025,14:00,Wednesday,3781,113,2.90%,3894,GWB,No,High
4/9/2025,16:00,Wednesday,3473,108,3.02%,3581,GWB,Yes,High
4/9/2025,6:00,Wednesday,4072,94,2.26%,4166,Lincoln,Yes,High
4/9/2025,7:00,Wednesday,4355,96,2.16%,4451,Lincoln,Yes,High
4/9/2025,8:00,Wednesday,4243,104,2.39%,4347,Lincoln,Yes,High
4/9/2025,19:00,Wednesday,2829,123,4.17%,2952,GWB,Yes,High
4/9/2025,20:00,Wednesday,2477,101,3.92%,2578,GWB,Yes,High
4/9/2025,15:00,Wednesday,3242,102,3.05%,3344,GWB,No,High
4/9/2025,6:00,Wednesday,3033,116,3.68%,3149,Goethals,Yes,High
4/9/2025,6:00,Wednesday,4539,180,3.81%,4719,GWB,Yes,High
4/9/2025,3:00,Wednesday,999,38,3.66%,1037,GWB,No,High
4/9/2025,9:00,Wednesday,3680,91,2.41%,3771,Lincoln,Yes,High
4/9/2025,9:00,Wednesday,2727,74,2.64%,2801,Goethals,Yes,High
4/9/2025,21:00,Wednesday,2549,110,4.14%,2659,GWB,No,High
4/9/2025,7:00,Wednesday,2744,93,3.28%,2837,Goethals,Yes,High
4/9/2025,8:00,Wednesday,2629,91,3.35%,2720,Goethals,Yes,High
4/9/2025,22:00,Wednesday,1999,95,4.54%,2094,GWB,No,High
4/9/2025,17:00,Wednesday,3536,76,2.10%,3612,Goethals,Yes,High
4/9/2025,10:00,Wednesday,2343,78,3.22%,2421,Goethals,Yes,High
4/9/2025,2:00,Wednesday,888,36,3.90%,924,GWB,No,High
4/9/2025,9:00,Wednesday,3740,162,4.15%,3902,GWB,Yes,High
4/9/2025,7:00,Wednesday,3738,180,4.59%,3918,GWB,Yes,High
4/9/2025,8:00,Wednesday,3645,154,4.05%,3799,GWB,Yes,High
4/9/2025,23:00,Wednesday,1806,83,4.39%,1889,GWB,No,High
4/9/2025,5:00,Wednesday,2589,65,2.45%,2654,Lincoln,No,High
4/9/2025,18:00,Wednesday,3489,121,3.35%,3610,GWB,Yes,High
4/9/2025,6:00,Wednesday,2947,72,2.38%,3019,Outerbridge,Yes,High
4/9/2025,1:00,Wednesday,909,29,3.09%,938,GWB,No,High
4/9/2025,10:00,Wednesday,2933,86,2.85%,3019,Lincoln,Yes,High
4/9/2025,16:00,Wednesday,2909,66,2.22%,2975,Goethals,Yes,High
4/9/2025,18:00,Wednesday,2913,77,2.58%,2990,Goethals,Yes,High
4/9/2025,5:00,Wednesday,3878,115,2.88%,3993,GWB,No,High
4/9/2025,0:00,Wednesday,1153,57,4.71%,1210,GWB,No,High
4/9/2025,12:00,Wednesday,2258,66,2.84%,2324,Goethals,No,High
4/9/2025,11:00,Wednesday,2318,72,3.01%,2390,Goethals,No,High
4/9/2025,16:00,Wednesday,3176,120,3.64%,3296,GWB,Yes,High
4/9/2025,5:00,Wednesday,1964,59,2.92%,2023,Goethals,No,High
4/9/2025,7:00,Wednesday,2731,75,2.67%,2806,Outerbridge,Yes,High
4/9/2025,14:00,Wednesday,2411,81,3.25%,2492,Goethals,No,High
4/9/2025,15:00,Wednesday,2517,76,2.93%,2593,Goethals,No,High
4/9/2025,6:00,Wednesday,2624,96,3.53%,2720,Holland,Yes,High
4/9/2025,13:00,Wednesday,2187,78,3.44%,2265,Goethals,No,High
4/9/2025,17:00,Wednesday,2664,52,1.91%,2716,Outerbridge,Yes,High
4/9/2025,8:00,Wednesday,2409,53,2.15%,2462,Outerbridge,Yes,High
4/9/2025,11:00,Wednesday,2759,61,2.16%,2820,Lincoln,No,High
4/9/2025,9:00,Wednesday,2195,51,2.27%,2246,Outerbridge,Yes,High
4/9/2025,19:00,Wednesday,2330,96,3.96%,2426,Goethals,Yes,High
4/9/2025,7:00,Wednesday,2420,105,4.16%,2525,Holland,Yes,High
4/9/2025,10:00,Wednesday,2727,96,3.40%,2823,GWB,Yes,High
4/9/2025,9:00,Wednesday,2437,90,3.56%,2527,Holland,Yes,High
4/9/2025,17:00,Wednesday,2706,116,4.11%,2822,GWB,Yes,High
4/9/2025,15:00,Wednesday,3077,115,3.60%,3192,GWB,No,High
4/9/2025,5:00,Wednesday,2177,52,2.33%,2229,Outerbridge,No,Medium
4/9/2025,8:00,Wednesday,2291,84,3.54%,2375,Holland,Yes,Medium
4/9/2025,20:00,Wednesday,2553,143,5.30%,2696,GWB,Yes,Medium
4/9/2025,10:00,Wednesday,1939,39,1.97%,1978,Outerbridge,Yes,Medium
4/9/2025,14:00,Wednesday,2904,113,3.75%,3017,GWB,No,Medium
4/9/2025,11:00,Wednesday,2880,112,3.74%,2992,GWB,No,Medium
4/9/2025,19:00,Wednesday,2494,127,4.85%,2621,GWB,Yes,Medium
4/9/2025,18:00,Wednesday,2286,64,2.72%,2350,Outerbridge,Yes,Medium
4/9/2025,10:00,Wednesday,2183,71,3.15%,2254,Holland,Yes,Medium
4/9/2025,13:00,Wednesday,2730,120,4.21%,2850,GWB,No,Medium
4/9/2025,18:00,Wednesday,2156,50,2.27%,2206,Lincoln,Yes,Medium
4/9/2025,12:00,Wednesday,2643,93,3.40%,2736,GWB,No,Medium
4/9/2025,11:00,Wednesday,1842,42,2.23%,1884,Outerbridge,No,Medium
4/9/2025,12:00,Wednesday,2267,73,3.12%,2340,Lincoln,No,Medium
4/9/2025,17:00,Wednesday,2132,76,3.44%,2208,Holland,Yes,Medium
4/9/2025,16:00,Wednesday,1945,59,2.94%,2004,Lincoln,Yes,Medium
4/9/2025,20:00,Wednesday,1807,52,2.80%,1859,Goethals,Yes,Medium
4/9/2025,16:00,Wednesday,2001,56,2.72%,2057,Holland,Yes,Medium
4/9/2025,18:00,Wednesday,2008,65,3.14%,2073,Holland,Yes,Medium
4/9/2025,17:00,Wednesday,1841,36,1.92%,1877,Lincoln,Yes,Medium
4/9/2025,5:00,Wednesday,2035,65,3.10%,2100,Holland,No,Medium
4/9/2025,13:00,Wednesday,1986,44,2.17%,2030,Lincoln,No,Medium
4/9/2025,19:00,Wednesday,1819,41,2.20%,1860,Outerbridge,Yes,Medium
4/9/2025,14:00,Wednesday,1990,58,2.83%,2048,Lincoln,No,Medium
4/9/2025,14:00,Wednesday,1813,42,2.26%,1855,Outerbridge,No,Medium
4/9/2025,12:00,Wednesday,1750,46,2.56%,1796,Outerbridge,No,Medium
4/9/2025,21:00,Wednesday,1592,63,3.81%,1655,Goethals,No,Medium
4/9/2025,4:00,Wednesday,829,29,3.38%,858,Goethals,No,Medium
4/9/2025,19:00,Wednesday,1716,53,3.00%,1769,Lincoln,Yes,Medium
4/9/2025,15:00,Wednesday,1900,39,2.01%,1939,Outerbridge,No,Medium
4/9/2025,13:00,Wednesday,1742,39,2.19%,1781,Outerbridge,No,Medium
4/9/2025,20:00,Wednesday,1588,48,2.93%,1636,Outerbridge,Yes,Medium
4/9/2025,15:00,Wednesday,1881,49,2.54%,1930,Lincoln,No,Medium
4/9/2025,11:00,Wednesday,1834,68,3.58%,1902,Holland,No,Medium
4/9/2025,16:00,Wednesday,1593,33,2.03%,1626,Outerbridge,Yes,Medium
4/9/2025,12:00,Wednesday,1838,65,3.42%,1903,Holland,No,Medium
4/9/2025,20:00,Wednesday,1519,52,3.31%,1571,Lincoln,Yes,Medium
4/9/2025,19:00,Wednesday,1697,84,4.72%,1781,Holland,Yes,Medium
4/9/2025,21:00,Wednesday,1984,98,4.71%,2082,GWB,No,Medium
4/9/2025,15:00,Wednesday,1881,82,4.18%,1963,Holland,No,Medium
4/9/2025,14:00,Wednesday,1852,63,3.29%,1915,Holland,No,Medium
4/9/2025,4:00,Wednesday,941,20,2.08%,961,Outerbridge,No,Medium
4/9/2025,21:00,Wednesday,1690,60,3.43%,1750,Lincoln,No,Medium
4/9/2025,4:00,Wednesday,1086,30,2.69%,1116,Lincoln,No,Medium
4/9/2025,22:00,Wednesday,1537,64,4.00%,1601,Lincoln,No,Medium
4/9/2025,20:00,Wednesday,1558,69,4.24%,1627,Holland,Yes,Medium
4/9/2025,21:00,Wednesday,1781,81,4.35%,1862,Holland,No,Medium
4/9/2025,13:00,Wednesday,1740,78,4.29%,1818,Holland,No,Medium
4/9/2025,22:00,Wednesday,1280,40,3.03%,1320,Goethals,No,Medium
4/9/2025,23:00,Wednesday,1178,46,3.76%,1224,Goethals,No,Medium
4/9/2025,21:00,Wednesday,1294,30,2.27%,1324,Outerbridge,No,Medium
4/9/2025,22:00,Wednesday,1603,69,4.13%,1672,Holland,No,Medium
4/9/2025,22:00,Wednesday,1569,90,5.42%,1659,GWB,No,Medium
4/9/2025,3:00,Wednesday,437,17,3.74%,454,Goethals,No,Low
4/9/2025,0:00,Wednesday,656,38,5.48%,694,Goethals,No,Low
4/9/2025,23:00,Wednesday,1151,58,4.80%,1209,Lincoln,No,Low
4/9/2025,22:00,Wednesday,957,40,4.01%,997,Outerbridge,No,Low
4/9/2025,17:00,Wednesday,1027,27,2.56%,1054,Bayonne,Yes,Low
4/9/2025,4:00,Wednesday,1224,49,3.85%,1273,GWB,No,Low
4/9/2025,2:00,Wednesday,355,17,4.57%,372,Goethals,No,Low
4/9/2025,16:00,Wednesday,931,31,3.22%,962,Bayonne,Yes,Low
4/9/2025,4:00,Wednesday,913,30,3.18%,943,Holland,No,Low
4/9/2025,23:00,Wednesday,701,21,2.91%,722,Outerbridge,No,Low
4/9/2025,23:00,Wednesday,1086,60,5.24%,1146,GWB,No,Low
4/9/2025,1:00,Wednesday,410,14,3.30%,424,Goethals,No,Low
4/9/2025,3:00,Wednesday,356,7,1.93%,363,Outerbridge,No,Low
4/9/2025,18:00,Wednesday,819,15,1.80%,834,Bayonne,Yes,Low
4/9/2025,15:00,Wednesday,825,22,2.60%,847,Bayonne,No,Low
4/9/2025,8:00,Wednesday,592,24,3.90%,616,Bayonne,Yes,Low
4/9/2025,7:00,Wednesday,563,30,5.06%,593,Bayonne,Yes,Low
4/9/2025,3:00,Wednesday,420,23,5.19%,443,Lincoln,No,Low
4/9/2025,10:00,Wednesday,502,21,4.02%,523,Bayonne,Yes,Low
4/9/2025,9:00,Wednesday,495,20,3.88%,515,Bayonne,Yes,Low
4/9/2025,0:00,Wednesday,662,29,4.20%,691,Lincoln,No,Low
4/9/2025,6:00,Wednesday,519,19,3.53%,538,Bayonne,Yes,Low
4/9/2025,14:00,Wednesday,639,13,1.99%,652,Bayonne,No,Low
4/9/2025,13:00,Wednesday,559,23,3.95%,582,Bayonne,No,Low
4/9/2025,23:00,Wednesday,729,32,4.20%,761,Holland,No,Low
4/9/2025,2:00,Wednesday,383,14,3.53%,397,Lincoln,No,Low
4/9/2025,2:00,Wednesday,237,11,4.44%,248,Outerbridge,No,Low
4/9/2025,0:00,Wednesday,625,29,4.43%,654,Holland,No,Low
4/9/2025,12:00,Wednesday,448,15,3.24%,463,Bayonne,No,Low
4/9/2025,11:00,Wednesday,431,17,3.79%,448,Bayonne,No,Low
4/9/2025,19:00,Wednesday,521,21,3.87%,542,Bayonne,Yes,Low
4/9/2025,0:00,Wednesday,358,12,3.24%,370,Outerbridge,No,Low
4/9/2025,1:00,Wednesday,252,13,4.91%,265,Outerbridge,No,Low
4/9/2025,0:00,Wednesday,645,34,5.01%,679,GWB,No,Low
4/9/2025,1:00,Wednesday,385,16,3.99%,401,Lincoln,No,Low
4/9/2025,20:00,Wednesday,415,8,1.89%,423,Bayonne,Yes,Low
4/9/2025,3:00,Wednesday,479,21,4.20%,500,GWB,No,Low
4/9/2025,5:00,Wednesday,264,9,3.30%,273,Bayonne,No,Low
4/9/2025,3:00,Wednesday,340,16,4.49%,356,Holland,No,Low
4/9/2025,2:00,Wednesday,310,18,5.49%,328,Holland,No,Low
4/9/2025,1:00,Wednesday,393,19,4.61%,412,GWB,No,Low
4/9/2025,21:00,Wednesday,337,14,3.99%,351,Bayonne,No,Low
4/9/2025,1:00,Wednesday,316,16,4.82%,332,Holland,No,Low
4/9/2025,2:00,Wednesday,299,15,4.78%,314,GWB,No,Low
4/9/2025,22:00,Wednesday,227,12,5.02%,239,Bayonne,No,Low
4/9/2025,4:00,Wednesday,107,3,2.73%,110,Bayonne,No,Low
4/9/2025,23:00,Wednesday,198,8,3.88%,206,Bayonne,No,Low
4/9/2025,3:00,Wednesday,67,0,0.00%,67,Bayonne,No,Low
4/9/2025,0:00,Wednesday,108,4,3.57%,112,Bayonne,No,Low
4/9/2025,2:00,Wednesday,56,2,3.45%,58,Bayonne,No,Low
4/9/2025,1:00,Wednesday,82,2,2.38%,84,Bayonne,No,Low
4/10/2025,5:00,Thursday,3330,90,2.63%,3420,GWB,No,High
4/10/2025,6:00,Thursday,4457,138,3.00%,4595,GWB,Yes,High
4/10/2025,7:00,Thursday,4476,157,3.39%,4633,GWB,Yes,High
4/10/2025,9:00,Thursday,4100,130,3.07%,4230,GWB,Yes,High
4/10/2025,11:00,Thursday,3610,116,3.11%,3726,GWB,No,High
4/10/2025,10:00,Thursday,3431,103,2.91%,3534,GWB,Yes,High
4/10/2025,4:00,Thursday,1707,54,3.07%,1761,GWB,No,High
4/10/2025,8:00,Thursday,3587,111,3.00%,3698,GWB,Yes,High
4/10/2025,13:00,Thursday,3806,139,3.52%,3945,GWB,No,High
4/10/2025,6:00,Thursday,4329,112,2.52%,4441,Lincoln,Yes,High
4/10/2025,14:00,Thursday,3799,126,3.21%,3925,GWB,No,High
4/10/2025,12:00,Thursday,3221,99,2.98%,3320,GWB,No,High
4/10/2025,7:00,Thursday,4317,119,2.68%,4436,Lincoln,Yes,High
4/10/2025,15:00,Thursday,3372,96,2.77%,3468,GWB,No,High
4/10/2025,19:00,Thursday,2715,97,3.45%,2812,GWB,Yes,High
4/10/2025,16:00,Thursday,3340,130,3.75%,3470,GWB,Yes,High
4/10/2025,18:00,Thursday,3083,109,3.41%,3192,GWB,Yes,High
4/10/2025,8:00,Thursday,4120,105,2.49%,4225,Lincoln,Yes,High
4/10/2025,20:00,Thursday,2593,92,3.43%,2685,GWB,Yes,High
4/10/2025,17:00,Thursday,3227,115,3.44%,3342,GWB,Yes,High
4/10/2025,3:00,Thursday,1080,33,2.96%,1113,GWB,No,High
4/10/2025,6:00,Thursday,2899,101,3.37%,3000,Goethals,Yes,High
4/10/2025,6:00,Thursday,4472,178,3.83%,4650,GWB,Yes,High
4/10/2025,21:00,Thursday,2568,114,4.25%,2682,GWB,No,High
4/10/2025,9:00,Thursday,3574,92,2.51%,3666,Lincoln,Yes,High
4/10/2025,8:00,Thursday,2831,89,3.05%,2920,Goethals,Yes,High
4/10/2025,7:00,Thursday,2690,105,3.76%,2795,Goethals,Yes,High
4/10/2025,9:00,Thursday,2512,64,2.48%,2576,Goethals,Yes,High
4/10/2025,10:00,Thursday,2354,82,3.37%,2436,Goethals,Yes,High
4/10/2025,22:00,Thursday,2092,112,5.08%,2204,GWB,No,High
4/10/2025,8:00,Thursday,3994,160,3.85%,4154,GWB,Yes,High
4/10/2025,7:00,Thursday,3859,195,4.81%,4054,GWB,Yes,High
4/10/2025,2:00,Thursday,921,22,2.33%,943,GWB,No,High
4/10/2025,17:00,Thursday,3316,99,2.90%,3415,Goethals,Yes,High
4/10/2025,23:00,Thursday,1794,72,3.86%,1866,GWB,No,High
4/10/2025,18:00,Thursday,3605,136,3.64%,3741,GWB,Yes,High
4/10/2025,5:00,Thursday,2553,70,2.67%,2623,Lincoln,No,High
4/10/2025,18:00,Thursday,3060,80,2.55%,3140,Goethals,Yes,High
4/10/2025,10:00,Thursday,2921,76,2.54%,2997,Lincoln,Yes,High
4/10/2025,6:00,Thursday,2944,73,2.42%,3017,Outerbridge,Yes,High
4/10/2025,0:00,Thursday,1250,59,4.51%,1309,GWB,No,High
4/10/2025,11:00,Thursday,2365,71,2.91%,2436,Goethals,No,High
4/10/2025,16:00,Thursday,3329,145,4.17%,3474,GWB,Yes,High
4/10/2025,16:00,Thursday,2849,88,3.00%,2937,Goethals,Yes,High
4/10/2025,5:00,Thursday,3813,111,2.83%,3924,GWB,No,High
4/10/2025,5:00,Thursday,2070,83,3.86%,2153,Goethals,No,High
4/10/2025,12:00,Thursday,2439,69,2.75%,2508,Goethals,No,High
4/10/2025,14:00,Thursday,2597,81,3.02%,2678,Goethals,No,High
4/10/2025,1:00,Thursday,900,33,3.54%,933,GWB,No,High
4/10/2025,7:00,Thursday,2765,61,2.16%,2826,Outerbridge,Yes,High
4/10/2025,9:00,Thursday,3213,122,3.66%,3335,GWB,Yes,High
4/10/2025,13:00,Thursday,2348,89,3.65%,2437,Goethals,No,High
4/10/2025,17:00,Thursday,3139,119,3.65%,3258,GWB,Yes,High
4/10/2025,15:00,Thursday,2773,90,3.14%,2863,Goethals,No,High
4/10/2025,10:00,Thursday,3046,101,3.21%,3147,GWB,Yes,High
4/10/2025,15:00,Thursday,3398,117,3.33%,3515,GWB,No,High
4/10/2025,19:00,Thursday,2411,76,3.06%,2487,Goethals,Yes,High
4/10/2025,19:00,Thursday,2835,114,3.87%,2949,GWB,Yes,High
4/10/2025,6:00,Thursday,2529,90,3.44%,2619,Holland,Yes,High
4/10/2025,17:00,Thursday,2582,46,1.75%,2628,Outerbridge,Yes,High
4/10/2025,7:00,Thursday,2321,110,4.52%,2431,Holland,Yes,Medium
4/10/2025,11:00,Thursday,3057,92,2.92%,3149,GWB,No,Medium
4/10/2025,9:00,Thursday,2303,60,2.54%,2363,Holland,Yes,Medium
4/10/2025,8:00,Thursday,2295,69,2.92%,2364,Holland,Yes,Medium
4/10/2025,14:00,Thursday,3000,132,4.21%,3132,GWB,No,Medium
4/10/2025,11:00,Thursday,2461,62,2.46%,2523,Lincoln,No,Medium
4/10/2025,9:00,Thursday,2080,58,2.71%,2138,Outerbridge,Yes,Medium
4/10/2025,13:00,Thursday,2935,110,3.61%,3045,GWB,No,Medium
4/10/2025,5:00,Thursday,2099,36,1.69%,2135,Outerbridge,No,Medium
4/10/2025,18:00,Thursday,2309,57,2.41%,2366,Outerbridge,Yes,Medium
4/10/2025,8:00,Thursday,2072,47,2.22%,2119,Outerbridge,Yes,Medium
4/10/2025,20:00,Thursday,2445,119,4.64%,2564,GWB,Yes,Medium
4/10/2025,10:00,Thursday,1854,52,2.73%,1906,Outerbridge,Yes,Medium
4/10/2025,12:00,Thursday,2781,109,3.77%,2890,GWB,No,Medium
4/10/2025,18:00,Thursday,2344,92,3.78%,2436,Holland,Yes,Medium
4/10/2025,17:00,Thursday,2321,78,3.25%,2399,Holland,Yes,Medium
4/10/2025,20:00,Thursday,1843,56,2.95%,1899,Goethals,Yes,Medium
4/10/2025,10:00,Thursday,2055,66,3.11%,2121,Holland,Yes,Medium
4/10/2025,18:00,Thursday,2119,69,3.15%,2188,Lincoln,Yes,Medium
4/10/2025,16:00,Thursday,2068,36,1.71%,2104,Outerbridge,Yes,Medium
4/10/2025,17:00,Thursday,1986,42,2.07%,2028,Lincoln,Yes,Medium
4/10/2025,19:00,Thursday,1933,44,2.23%,1977,Lincoln,Yes,Medium
4/10/2025,16:00,Thursday,2116,70,3.20%,2186,Holland,Yes,Medium
4/10/2025,16:00,Thursday,1915,45,2.30%,1960,Lincoln,Yes,Medium
4/10/2025,5:00,Thursday,2075,62,2.90%,2137,Holland,No,Medium
4/10/2025,11:00,Thursday,1825,34,1.83%,1859,Outerbridge,No,Medium
4/10/2025,12:00,Thursday,2060,51,2.42%,2111,Lincoln,No,Medium
4/10/2025,15:00,Thursday,2049,57,2.71%,2106,Lincoln,No,Medium
4/10/2025,14:00,Thursday,2048,58,2.75%,2106,Lincoln,No,Medium
4/10/2025,13:00,Thursday,1915,50,2.54%,1965,Lincoln,No,Medium
4/10/2025,19:00,Thursday,1918,82,4.10%,2000,Holland,Yes,Medium
4/10/2025,15:00,Thursday,1918,35,1.79%,1953,Outerbridge,No,Medium
4/10/2025,11:00,Thursday,2025,68,3.25%,2093,Holland,No,Medium
